CMD;Liste;Libellé liste;Code;Libellé code
17;A-369;Interventions majeures de la CMD17;DGKA007-00/0;Remplacement de l aorte thoracique descendante  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DGKA008-00/0;Remplacement de l aorte thoracique descendante et de l aorte juxtadiaphragmatique  par thoraco phréno laparotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DGKA010-00/0;Remplacement de l aorte juxtadiaphragmatique  par thoraco phréno laparotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DGKA011-00/0;Remplacement de l aorte thoracique ascendante avec remplacement de la valve aortique  sans réimplantation des artères coronaires  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DGKA012-00/0;Remplacement de l ensemble de l aorte thoracique  par thoraco phréno laparotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DGKA013-00/0;Remplacement de l aorte juxtadiaphragmatique  par thoraco phréno laparotomie sans dérivation vasculaire ni CEC
17;A-369;Interventions majeures de la CMD17;DGKA014-00/0;Remplacement de l aorte thoracique ascendante et de l aorte horizontale avec remplacement de la valve aortique  avec réimplantation des artères coronaires  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DGKA015-00/0;Remplacement de l aorte thoracique ascendante avec remplacement de la valve aortique  avec réimplantation des artères coronaires  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DGKA016-00/0;Remplacement de l aorte juxtadiaphragmatique  par thoraco phréno laparotomie avec dérivation vasculaire
17;A-369;Interventions majeures de la CMD17;DGKA018-00/0;Remplacement de l aorte thoracique ascendante et de l aorte horizontale avec remplacement de la valve aortique  sans réimplantation des artères coronaires  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DGKA021-00/0;Remplacement de l aorte thoracique descendante pour sténose congénitale  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DGKA022-00/0;Remplacement de l isthme de l aorte pour coarctation  par thoracotomie sans CEC
17;A-369;Interventions majeures de la CMD17;DGKA023-00/0;Remplacement de l isthme de l aorte  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DGKA024-00/0;Remplacement de l isthme de l aorte pour coarctation  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DGKA025-00/0;Remplacement de l aorte thoracique ascendante sans remplacement de la valve aortique  sans réimplantation des artères coronaires  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DGKA026-00/0;Remplacement de l aorte thoracique ascendante et de l aorte horizontale sans remplacement de la valve aortique  avec réimplantation des artères coronaires  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DGKA209-00/0;Remplacement de l aorte thoracique ascendante et de l aorte horizontale  avec montage en trompe d éléphant renforcé  sans remplacement de la valve aortique  avec réimplantation des artères coronaires  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DGKA263-00/0;Remplacement de l aorte thoracique ascendante et de l aorte horizontale  avec montage en trompe d éléphant renforcé  avec remplacement de la valve aortique  sans réimplantation des artères coronaires  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DGKA268-00/0;Remplacement de l aorte thoracique ascendante et de l aorte horizontale  avec montage en trompe d éléphant renforcé  sans remplacement de la valve aortique  sans réimplantation des artères coronaires  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DGKA698-00/0;Remplacement de l aorte thoracique ascendante et de l aorte horizontale  avec montage en trompe d éléphant renforcé  avec remplacement de la valve aortique  avec réimplantation des artères coronaires  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DGMA005-00/0;Correction d une interruption de l aorte thoracique horizontale avec réparation de lésion intracardiaque associée  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DGMA009-00/0;Plastie d une sténose supraorificielle de l aorte  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DGMA010-00/0;Correction d une interruption de l aorte thoracique horizontale avec prothèse  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DGMA011-00/0;Correction d une interruption de l aorte thoracique horizontale sans prothèse  par thoracotomie sans CEC
17;A-369;Interventions majeures de la CMD17;DGMA012-00/0;Correction d une interruption de l aorte thoracique horizontale sans prothèse  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DGPA001-00/0;Mise à plat d un anévrisme aorto ilio fémoral avec remplacement prothétique bifurqué aorto ilio fémoral  par laparotomie avec clampage suprarénal
17;A-369;Interventions majeures de la CMD17;DGPA005-00/0;Mise à plat d un anévrisme aortique infrarénal non rompu avec remplacement prothétique aortoaortique infrarénal  par laparotomie avec clampage infrarénal
17;A-369;Interventions majeures de la CMD17;DGPA008-00/0;Mise à plat d un anévrisme aortique infrarénal ou aortobisiliaque non rompu avec remplacement prothétique aortobisiliaque  par laparotomie avec clampage suprarénal
17;A-369;Interventions majeures de la CMD17;DGPA010-00/0;Mise à plat d un anévrisme aortique infrarénal ou aortobisiliaque non rompu avec remplacement prothétique aortobifémoral  par laparotomie avec clampage infrarénal
17;A-369;Interventions majeures de la CMD17;DGPA012-00/0;Mise à plat d un anévrisme aortique infrarénal ou aortobisiliaque non rompu avec remplacement prothétique aortobisiliaque  par laparotomie avec clampage infrarénal
17;A-369;Interventions majeures de la CMD17;DGPA013-00/0;Mise à plat d un anévrisme aortique infrarénal ou aortobisiliaque non rompu avec remplacement prothétique aortobifémoral  par laparotomie avec clampage suprarénal
17;A-369;Interventions majeures de la CMD17;DGPA016-00/0;Mise à plat d un anévrisme aorto ilio fémoral avec remplacement prothétique bifurqué aorto ilio fémoral  par laparotomie avec clampage infrarénal
17;A-369;Interventions majeures de la CMD17;DGPA017-00/0;Mise à plat d un anévrisme aortique infrarénal non rompu avec remplacement prothétique aortoaortique infrarénal  par laparotomie avec clampage suprarénal
17;A-369;Interventions majeures de la CMD17;DGPC807-01/0;Mise à plat d un anévrisme aortique infrarénal ou aortobisiliaque non rompu avec pose d élément prothétique aortobifémoral  par coelioscopie avec clampage suprarénal
17;A-369;Interventions majeures de la CMD17;DGPC809-01/0;Mise à plat d un anévrisme aorto ilio fémoral avec pose d élément prothétique bifurqué aorto ilio fémoral  par coelioscopie avec clampage infrarénal
17;A-369;Interventions majeures de la CMD17;DGPC810-01/0;Mise à plat d un anévrisme aortique infrarénal ou aortobisiliaque non rompu avec pose d élément prothétique aortobisiliaque  par coelioscopie avec clampage suprarénal
17;A-369;Interventions majeures de la CMD17;DGPC836-01/0;Mise à plat d un anévrisme aortique infrarénal non rompu avec pose d élément prothétique aortoaortique infrarénal  par coelioscopie avec clampage infrarénal
17;A-369;Interventions majeures de la CMD17;DGPC846-01/0;Mise à plat d un anévrisme aortique infrarénal ou aortobisiliaque non rompu avec pose d élément prothétique aortobisiliaque  par coelioscopie avec clampage infrarénal
17;A-369;Interventions majeures de la CMD17;DGPC858-01/0;Mise à plat d un anévrisme aorto ilio fémoral avec avec pose d élément prothétique bifurqué aorto ilio fémoral  par coelioscopie avec clampage suprarénal
17;A-369;Interventions majeures de la CMD17;DGPC866-01/0;Mise à plat d un anévrisme aortique infrarénal ou aortobisiliaque non rompu avec pose d élément prothétique aortobifémoral  par coelioscopie avec clampage infrarénal
17;A-369;Interventions majeures de la CMD17;DGSA003-00/0;Fermeture d une fenêtre [fistule] aortopulmonaire  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DHCA002-00/0;Pontage de la veine brachiocéphalique ou de la veine cave supérieure  par thoracotomie
17;A-369;Interventions majeures de la CMD17;DHFA001-00/0;Résection de la veine cave inférieure suprarénale rétrohépatique et ou suprahépatique avec reconstruction  par laparotomie
17;A-369;Interventions majeures de la CMD17;DHFA002-00/0;Résection de la veine cave inférieure infrarénale sans reconstruction  par laparotomie
17;A-369;Interventions majeures de la CMD17;DHFA003-00/0;Thrombectomie des veines iliaques et ou de la veine cave inférieure  par laparotomie
17;A-369;Interventions majeures de la CMD17;DHFA004-00/0;Résection de la veine cave inférieure suprarénale infrahépatique sans reconstruction  par laparotomie
17;A-369;Interventions majeures de la CMD17;DHFA005-00/0;Résection de la veine cave inférieure suprarénale rétrohépatique et ou suprahépatique sans reconstruction  par laparotomie
17;A-369;Interventions majeures de la CMD17;DHFA006-00/0;Résection de la veine cave inférieure suprarénale infrahépatique avec reconstruction  par laparotomie
17;A-369;Interventions majeures de la CMD17;DHFA007-00/0;Résection de la veine cave inférieure infrarénale avec reconstruction  par laparotomie
17;A-369;Interventions majeures de la CMD17;DHSA001-00/0;Oblitération partielle de la veine cave inférieure  par laparotomie
17;A-369;Interventions majeures de la CMD17;DHSA002-00/0;Ligature de la veine cave inférieure et ou de l une de ses branches viscérales  par laparotomie
17;A-369;Interventions majeures de la CMD17;DZEA002-00/0;Transplantation orthotopique du coeur  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DZMA001-00/0;Réparation d une malposition des gros vaisseaux avec communication interventriculaire  sans conduit extracardiaque ni mobilisation de l artère pulmonaire  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DZMA003-00/0;Réparation anatomique à l étage artériel et atrial de la discordance atrioventriculaire et de la transposition ou malposition des gros vaisseaux avec communication interventriculaire  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DZMA004-00/0;Réparation à l étage artériel d une transposition ou d une malposition des gros vaisseaux avec fermeture d une communication interventriculaire  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DZMA005-00/0;Réparation de la tétralogie de Fallot sans section de l anneau pulmonaire  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DZMA006-00/0;Réparation à l étage atrial d une transposition ou d une malposition des gros vaisseaux avec fermeture d une communication interventriculaire  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DZMA007-00/0;Réparation à l étage artériel de la transposition des gros vaisseaux  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DZMA009-00/0;Réparation du tronc artériel commun [truncus arteriosus]  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DZMA010-00/0;Réparation d une malposition des gros vaisseaux avec communication interventriculaire  par pose de conduit extracardiaque ou mobilisation de l artère pulmonaire  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DZMA011-00/0;Réparation de la tétralogie de Fallot avec section de l anneau pulmonaire  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DZMA012-00/0;Réparation à l étage atrial de la transposition des gros vaisseaux  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;DZSA001-00/0;Suppression d une anastomose palliative pour cardiopathie congénitale  avec angioplastie d agrandissement d une branche de l artère pulmonaire  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;EABA001-00/0;Enrobage d un anévrisme artériel intracrânien  par craniotomie
17;A-369;Interventions majeures de la CMD17;EACA001-00/0;Exclusion de fistule artérioveineuse de la faux du cerveau ou de la tente du cervelet  par craniotomie
17;A-369;Interventions majeures de la CMD17;EACA002-00/0;Exclusion d anévrismes artériels intracrâniens multiples  par craniotomie unique
17;A-369;Interventions majeures de la CMD17;EACA003-00/0;Exclusion d un anévrisme artériel intracrânien d un diamètre supérieur à 20 mm  par craniotomie
17;A-369;Interventions majeures de la CMD17;EACA004-00/0;Exclusion d un anévrisme artériel vertébrobasilaire d un diamètre inférieur ou égal à 20 mm  par craniotomie
17;A-369;Interventions majeures de la CMD17;EACA005-00/0;Exclusion de fistule artérioveineuse d un sinus veineux dural [fistule ostéodurale]  par craniotomie
17;A-369;Interventions majeures de la CMD17;EACA006-00/0;Exclusion de fistule artérioveineuse durale de la convexité  par craniotomie
17;A-369;Interventions majeures de la CMD17;EACA007-00/0;Exclusion d un anévrisme artériel supratentoriel d un diamètre inférieur ou égal à 20 mm  par craniotomie
17;A-369;Interventions majeures de la CMD17;EAFA002-00/0;Exérèse d une tumeur du glomus [corpuscule] tympanojugulaire par abord transpétreux  avec déroutement du nerf facial
17;A-369;Interventions majeures de la CMD17;EAFA003-00/0;Exérèse de malformation artérioveineuse cérébrale superficielle supratentorielle d un diamètre inférieur ou égal à 30 mm  par craniotomie
17;A-369;Interventions majeures de la CMD17;EAFA004-00/0;Exérèse d une tumeur du glomus [corpuscule] tympanojugulaire étendue à la fosse postérieure  par craniotomie
17;A-369;Interventions majeures de la CMD17;EAFA005-00/0;Exérèse de malformation artérioveineuse encéphalique infratentorielle  par craniotomie
17;A-369;Interventions majeures de la CMD17;EAFA007-00/0;Exérèse d une tumeur du glomus [corpuscule] tympanojugulaire étendue aux structures cervicales  par craniocervicotomie
17;A-369;Interventions majeures de la CMD17;EAFA008-00/0;Exérèse de malformation artérioveineuse cérébrale profonde supratentorielle  par craniotomie
17;A-369;Interventions majeures de la CMD17;EAFA009-00/0;Exérèse de malformation artérioveineuse cérébrale superficielle supratentorielle d un diamètre supérieur à 30 mm  par craniotomie
17;A-369;Interventions majeures de la CMD17;EBCA001-00/0;Pontage croisé carotidosubclavier ou carotidoaxillaire  par cervicotomie
17;A-369;Interventions majeures de la CMD17;EBCA002-00/0;Pontage de l artère carotide externe  par cervicotomie
17;A-369;Interventions majeures de la CMD17;EBCA004-00/0;Pontage croisé intercarotidien  par cervicotomie
17;A-369;Interventions majeures de la CMD17;EBCA005-00/0;Pontage carotidovertébral distal ou subclaviovertébral distal  par cervicotomie
17;A-369;Interventions majeures de la CMD17;EBCA008-00/0;Pontage homolatéral carotidosubclavier ou carotidoaxillaire  par cervicotomie
17;A-369;Interventions majeures de la CMD17;EBCA010-00/0;Pontage artériel extra intracrânien sans autogreffe  par craniotomie et par cervicotomie
17;A-369;Interventions majeures de la CMD17;EBCA011-00/0;Pontage artériel extra intracrânien avec autogreffe  par craniotomie et par cervicotomie
17;A-369;Interventions majeures de la CMD17;EBCA013-00/0;Pontage carotidohuméral ou subclaviohuméral  par abord direct
17;A-369;Interventions majeures de la CMD17;EBCA014-00/0;Pontage carotidovertébral proximal ou subclaviovertébral proximal  par cervicotomie
17;A-369;Interventions majeures de la CMD17;EBCA015-00/0;Pontage aortocarotidien  par cervicotomie et par thoracotomie
17;A-369;Interventions majeures de la CMD17;EBCA016-00/0;Suture de plaie de l artère vertébrale proximale  par cervicotomie
17;A-369;Interventions majeures de la CMD17;EBCA017-00/0;Pontage entre l artère carotide commune et l artère carotide interne homolatérale  par cervicotomie
17;A-369;Interventions majeures de la CMD17;EBEA002-00/0;Réimplantation de l artère vertébrale proximale dans l artère subclavière ou dans l artère carotide commune  par cervicotomie
17;A-369;Interventions majeures de la CMD17;EBEA003-00/0;Réimplantation de l artère subclavière dans l artère carotide commune  par cervicotomie
17;A-369;Interventions majeures de la CMD17;EBEA004-00/0;Réimplantation de l artère vertébrale distale dans l artère carotide interne ou dans l artère carotide externe  par cervicotomie
17;A-369;Interventions majeures de la CMD17;EBEA005-00/0;Réimplantation de l artère carotide commune dans l artère subclavière  par cervicotomie
17;A-369;Interventions majeures de la CMD17;EBFA002-00/0;Thromboendartériectomie de la bifurcation carotidienne avec angioplastie d élargissement  par cervicotomie avec dérivation vasculaire
17;A-369;Interventions majeures de la CMD17;EBFA003-00/0;Thromboendartériectomie de l artère carotide commune  par cervicotomie
17;A-369;Interventions majeures de la CMD17;EBFA005-00/0;Thrombectomie de l artère carotide commune  par cervicotomie
17;A-369;Interventions majeures de la CMD17;EBFA014-00/0;Résection de l artère carotide interne avec réimplantation dans l artère carotide commune  par cervicotomie
17;A-369;Interventions majeures de la CMD17;EBFA015-00/0;Thromboendartériectomie de la bifurcation carotidienne par retournement  par cervicotomie avec dérivation vasculaire
17;A-369;Interventions majeures de la CMD17;EBFA016-00/0;Thromboendartériectomie de la bifurcation carotidienne avec angioplastie d élargissement  par cervicotomie sans dérivation vasculaire
17;A-369;Interventions majeures de la CMD17;EBFA017-00/0;Thromboendartériectomie de l artère vertébrale proximale  par cervicotomie
17;A-369;Interventions majeures de la CMD17;EBFA019-00/0;Résection anastomose de l artère carotide interne  par cervicotomie
17;A-369;Interventions majeures de la CMD17;EBFA021-00/0;Résection anastomose de l artère carotide commune  par cervicotomie
17;A-369;Interventions majeures de la CMD17;EBKA003-00/0;Remplacement de l artère carotide commune  par cervicotomie et par thoracotomie
17;A-369;Interventions majeures de la CMD17;EBKA004-00/0;Remplacement de la bifurcation carotidienne ou de l artère carotide interne extracrânienne  par cervicotomie
17;A-369;Interventions majeures de la CMD17;EBSA004-00/0;Ligature bilatérale de l artère ethmoïdale antérieure et ou de l artère ethmoïdale postérieure
17;A-369;Interventions majeures de la CMD17;ECCA007-00/0;Pontage homolatéral subclavioaxillaire  par abord direct
17;A-369;Interventions majeures de la CMD17;ECCA009-00/0;Pontage croisé intersubclavier  interaxillaire ou intersubclavioaxillaire  par cervicotomie
17;A-369;Interventions majeures de la CMD17;ECFA006-00/0;Résection anastomose de l artère subclavière  par cervicotomie
17;A-369;Interventions majeures de la CMD17;ECKA001-00/0;Remplacement du tronc artériel brachiocéphalique  par thoracotomie
17;A-369;Interventions majeures de la CMD17;ECKA002-00/0;Remplacement de l artère subclavière  par cervicotomie
17;A-369;Interventions majeures de la CMD17;ECMA001-00/0;Reconstruction de l artère et ou de la veine subclavière avec résection de côte  par abord direct
17;A-369;Interventions majeures de la CMD17;ECPA003-00/0;Section anastomose d un vaisseau pour anomalie des arcs aortiques  par thoracotomie sans CEC
17;A-369;Interventions majeures de la CMD17;EDAA002-00/0;Angioplastie de l artère rénale  par laparotomie ou par lombotomie
17;A-369;Interventions majeures de la CMD17;EDCA003-00/0;Pontage artériel croisé ilio iliaque  iliofémoral ou fémorofémoral  par abord direct
17;A-369;Interventions majeures de la CMD17;EDCA004-00/0;Pontage artériel iliofémoral pour complication anastomotique sur prothèse de la bifurcation fémorale  par abord direct
17;A-369;Interventions majeures de la CMD17;EDCA005-00/0;Pontage artériel iliofémoral homolatéral  par abord direct
17;A-369;Interventions majeures de la CMD17;EDEA001-00/0;Réimplantation ou pontage de l artère iliaque interne ou d une de ses branches  par laparotomie
17;A-369;Interventions majeures de la CMD17;EDEA004-00/0;Réimplantation de l artère rénale dans l aorte  par laparotomie ou par lombotomie
17;A-369;Interventions majeures de la CMD17;EDEA005-00/0;Réimplantation d une artère digestive dans l aorte  par laparotomie
17;A-369;Interventions majeures de la CMD17;EDFA001-00/0;Thromboendartériectomie de l artère rénale par artériotomie rénale  par laparotomie ou par lombotomie
17;A-369;Interventions majeures de la CMD17;EDFA003-00/0;Thromboendartériectomie iliofémorale  par laparotomie
17;A-369;Interventions majeures de la CMD17;EDFA004-00/0;Thromboendartériectomie des artères rénales par aortotomie  par laparotomie
17;A-369;Interventions majeures de la CMD17;EDFA006-00/0;Thromboendartériectomie iliaque  par laparotomie
17;A-369;Interventions majeures de la CMD17;EDFA007-00/0;Thromboendartériectomie iliofémorale  par abord inguinofémoral
17;A-369;Interventions majeures de la CMD17;EDFA009-00/0;Résection anastomose de l artère rénale  par laparotomie ou par lombotomie
17;A-369;Interventions majeures de la CMD17;EDFA010-00/0;Résection anastomose d une artère digestive  par laparotomie
17;A-369;Interventions majeures de la CMD17;EDKA002-00/0;Remplacement de l artère rénale  par laparotomie ou par lombotomie
17;A-369;Interventions majeures de la CMD17;EDKA003-00/0;Remplacement d une artère digestive  par laparotomie
17;A-369;Interventions majeures de la CMD17;EDMA001-00/0;Revascularisation de l artère rénale à partir d une artère digestive  par laparotomie ou par lombotomie
17;A-369;Interventions majeures de la CMD17;EDMA003-00/0;Revascularisation des branches de l artère rénale sur le rein in situ  par laparotomie ou par lombotomie
17;A-369;Interventions majeures de la CMD17;EDMA004-00/0;Réparation de l artère rénale et ou de ses branches sur le rein ex situ avec autotransplantation du rein  par laparotomie ou par lombotomie
17;A-369;Interventions majeures de la CMD17;EDPA001-00/0;Mise à plat d un anévrisme iliaque avec remplacement prothétique ilio iliaque ou iliofémoral unilatéral  par laparotomie
17;A-369;Interventions majeures de la CMD17;EDPA002-00/0;Libération d une artère digestive  par laparotomie
17;A-369;Interventions majeures de la CMD17;EDPA005-00/0;Mise à plat d un anévrisme iliaque avec remplacement prothétique aorto iliaque ou aortofémoral unilatéral  par laparotomie
17;A-369;Interventions majeures de la CMD17;EDSA001-00/0;Ligature d une artère digestive  par laparotomie
17;A-369;Interventions majeures de la CMD17;EDSA002-00/0;Ligature des artères iliaques internes [hypogastriques] pour hémorragie du post partum  par laparotomie
17;A-369;Interventions majeures de la CMD17;EDSA003-00/0;Ligature des artères iliaques internes  par laparotomie
17;A-369;Interventions majeures de la CMD17;EEAA002-00/0;Angioplastie d élargissement d un pontage artériel du membre inférieur  par abord direct
17;A-369;Interventions majeures de la CMD17;EECA001-00/0;Pontage artériel fémoropoplité au dessus de l interligne articulaire du genou  par abord direct
17;A-369;Interventions majeures de la CMD17;EECA002-00/0;Pontage artériel fémorofémoral homolatéral  par abord direct
17;A-369;Interventions majeures de la CMD17;EECA003-00/0;Pontage artériel fémoropoplité au dessous de l interligne articulaire du genou  par abord direct
17;A-369;Interventions majeures de la CMD17;EECA005-00/0;Pontage d une artère du pied  par abord direct
17;A-369;Interventions majeures de la CMD17;EECA006-00/0;Pontage artériel subclaviofémoral ou axillobifémoral  par abord direct
17;A-369;Interventions majeures de la CMD17;EECA007-00/0;Pontage artériel subclaviofémoral ou axillofémoral  par abord direct
17;A-369;Interventions majeures de la CMD17;EECA008-00/0;Pontage artériel fémorotibial ou fémoropéronier sans collier veineux  par abord direct
17;A-369;Interventions majeures de la CMD17;EECA010-00/0;Pontage artériel fémorotibial ou fémoropéronier avec collier veineux  par abord direct
17;A-369;Interventions majeures de la CMD17;EECA012-00/0;Pontage multiple étagé [séquentiel] ou bifurqué des artères des membres inférieurs  par abord direct
17;A-369;Interventions majeures de la CMD17;EEFA001-00/0;Thromboendartériectomie de l artère fémorale et ou de ses branches  par abord direct
17;A-369;Interventions majeures de la CMD17;EEFA002-00/0;Thrombectomie d artère du membre inférieur  par abord poplité
17;A-369;Interventions majeures de la CMD17;EEFA003-00/0;Thromboendartériectomie de l artère poplitée  par abord direct
17;A-369;Interventions majeures de la CMD17;EEFA004-00/0;Thrombectomie d artère du membre inférieur  par abord inguinofémoral
17;A-369;Interventions majeures de la CMD17;EEGA001-00/0;Ablation d une prothèse artérielle du membre inférieur sans revascularisation  par abord direct
17;A-369;Interventions majeures de la CMD17;EEGA002-00/0;Ablation d une prothèse artérielle du membre inférieur avec revascularisation  par abord direct
17;A-369;Interventions majeures de la CMD17;EEKA001-00/0;Remplacement ou mise à plat d une artère du membre inférieur  par abord direct
17;A-369;Interventions majeures de la CMD17;EGCA003-00/0;Pontage veineux fémoro iliaque homolatéral  fémorocave ou fémororénal  par abord direct
17;A-369;Interventions majeures de la CMD17;EGCA004-00/0;Anastomose saphénocaverneuse
17;A-369;Interventions majeures de la CMD17;EHCA003-00/0;Anastomose portocave tronculaire ou portorénale  par laparotomie
17;A-369;Interventions majeures de la CMD17;EHCA004-00/0;Anastomose veineuse splénorénale distale sélective sans déconnexion portosystémique  par laparotomie
17;A-369;Interventions majeures de la CMD17;EHCA005-00/0;Anastomose entre une branche du système porte autre que la veine splénique ou la veine mésentérique supérieure et le système cave inférieur  par laparotomie
17;A-369;Interventions majeures de la CMD17;EHCA006-00/0;Anastomose mésentéricocave inférieure  par laparotomie
17;A-369;Interventions majeures de la CMD17;EHCA008-00/0;Suture de plaie de la veine porte et ou de l une de ses branches principales  par laparotomie
17;A-369;Interventions majeures de la CMD17;EHCA009-00/0;Anastomose mésentérico ilio cave  par laparotomie
17;A-369;Interventions majeures de la CMD17;EHCA010-00/0;Anastomose entre une branche du système porte et le système cave supérieur  par abord direct
17;A-369;Interventions majeures de la CMD17;EHFA001-00/0;Thrombectomie de la veine porte et ou de l un de ses affluents principaux  par laparotomie
17;A-369;Interventions majeures de la CMD17;EJCA002-00/0;Pontage veineux poplité fémoral  par abord direct
17;A-369;Interventions majeures de la CMD17;EJCA003-00/0;Pontage veineux croisé fémorofémoral ou fémoro iliaque  par abord direct
17;A-369;Interventions majeures de la CMD17;ELSA002-00/0;Ligature des pédicules vasculaires de l utérus pour hémorragie du post partum  par laparotomie
17;A-369;Interventions majeures de la CMD17;ENCA001-00/0;Exclusion de malformation artérioveineuse durale rachidienne  par abord direct
17;A-369;Interventions majeures de la CMD17;ENFA001-00/0;Thrombectomie de pontage artériel d un membre avec réfection d anastomose sans prolongement du pontage  par abord direct
17;A-369;Interventions majeures de la CMD17;ENFA004-00/0;Thrombectomie de pontage artériel d un membre avec réfection d anastomose et prolongement du pontage  par abord direct
17;A-369;Interventions majeures de la CMD17;ENFA005-00/0;Changement d un pontage artériel d un membre avec thrombectomie de l axe artériel  par abord direct
17;A-369;Interventions majeures de la CMD17;ENFA006-00/0;Thrombectomie de pontage artériel d un membre sans réfection d anastomose  par abord direct
17;A-369;Interventions majeures de la CMD17;ENFA007-00/0;Exérèse de malformation artérioveineuse intraparenchymateuse de la moelle épinière  par abord direct
17;A-369;Interventions majeures de la CMD17;EPMA001-00/0;Correction d une anomalie du retour veineux systémique sans prothèse  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;EQKA003-00/0;Changement d un système d assistance circulatoire mécanique ventriculaire  par thoracotomie sans CEC
17;A-369;Interventions majeures de la CMD17;EQLA010-00/0;Pose d une prothèse mécanique biventriculaire orthotopique  par thoracotomie avec CEC
17;A-369;Interventions majeures de la CMD17;FBFA003-00/0;Exérèse du thymus vestigial  par thoracotomie
17;A-369;Interventions majeures de la CMD17;FCFA004-00/0;Curage lymphonodal [ganglionnaire] médiastinal unilatéral ou bilatéral  par thoracotomie
17;A-369;Interventions majeures de la CMD17;FCFA006-00/0;Curage lymphonodal [ganglionnaire] pelvien  par laparotomie
17;A-369;Interventions majeures de la CMD17;FCFA010-00/0;Curage lymphonodal [ganglionnaire] lomboaortique  par laparotomie
17;A-369;Interventions majeures de la CMD17;FCFA013-00/0;Curage lymphonodal [ganglionnaire] cervical complet bilatéral  par cervicotomie
17;A-369;Interventions majeures de la CMD17;FCFA019-00/0;Curage lymphonodal [ganglionnaire] iliaque unilatéral ou bilatéral  par laparotomie
17;A-369;Interventions majeures de la CMD17;FCFA022-00/0;Curage lymphonodal [ganglionnaire] lomboaortique avec curage iliaque unilatéral ou bilatéral  par laparotomie
17;A-369;Interventions majeures de la CMD17;FCSA001-00/0;Fermeture de fistule ou ligature du conduit thoracique  par thoracotomie
17;A-369;Interventions majeures de la CMD17;FCSC001-00/0;Fermeture de fistule ou ligature du conduit thoracique  par thoracoscopie
17;A-369;Interventions majeures de la CMD17;FFFA001-00/0;Splénectomie totale  par laparotomie
17;A-369;Interventions majeures de la CMD17;FFFA002-00/0;Splénectomie partielle  par laparotomie
17;A-369;Interventions majeures de la CMD17;FFFC001-00/0;Splénectomie totale  par coelioscopie
17;A-369;Interventions majeures de la CMD17;FFFC420-00/0;Splénectomie partielle  par coelioscopie
17;A-369;Interventions majeures de la CMD17;FFSA001-00/0;Hémostase splénique avec conservation de la rate  par laparotomie
17;A-369;Interventions majeures de la CMD17;FFSC272-00/0;Hémostase splénique avec conservation de la rate  par coelioscopie
17;A-369;Interventions majeures de la CMD17;GAMA017-00/0;Plastie des orifices piriformes du nez chez le nourrisson
17;A-369;Interventions majeures de la CMD17;GBBA001-00/0;Exclusion unilatérale ou bilatérale du sinus frontal par résection de la paroi postérieure [Cranialisation du sinus frontal]
17;A-369;Interventions majeures de la CMD17;GCFA001-00/0;Exérèse de lésion du rhinopharynx et ou de la fosse infratemporale  par abord préauriculaire et ou par abord transzygomatique
17;A-369;Interventions majeures de la CMD17;GCFA004-00/0;Exérèse de lésion du rhinopharynx et ou de la fosse infratemporale  par abord transmandibulaire
