CMD;Liste;Libellé liste;Code;Libellé code
15;D-309;Problèmes spécifiques des groupes 8 à 10;E23.6;Autres anomalies de l hypophyse
15;D-309;Problèmes spécifiques des groupes 8 à 10;E25.0;Anomalies génito surrénaliennes congénitales liées à un déficit enzymatique
15;D-309;Problèmes spécifiques des groupes 8 à 10;E25.8;Autres anomalies génito surrénaliennes
15;D-309;Problèmes spécifiques des groupes 8 à 10;E25.9;Anomalie génito surrénalienne  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;E26.0;Hyperaldostéronisme primaire
15;D-309;Problèmes spécifiques des groupes 8 à 10;E26.1;Hyperaldostéronisme secondaire
15;D-309;Problèmes spécifiques des groupes 8 à 10;E26.8;Autres hyperaldostéronismes
15;D-309;Problèmes spécifiques des groupes 8 à 10;E26.9;Hyperaldostéronisme  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;E27.0;Autres hyperfonctionnements corticosurrénaux
15;D-309;Problèmes spécifiques des groupes 8 à 10;E27.1;Insuffisance corticosurrénale primaire
15;D-309;Problèmes spécifiques des groupes 8 à 10;E27.2;Crise addisonienne
15;D-309;Problèmes spécifiques des groupes 8 à 10;E27.3;Insuffisance corticosurrénale médicamenteuse
15;D-309;Problèmes spécifiques des groupes 8 à 10;E27.4;Insuffisances corticosurrénales  autres et sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;E27.5;Hyperfonctionnement de la médullosurrénale
15;D-309;Problèmes spécifiques des groupes 8 à 10;E27.8;Autres maladies précisées de la glande surrénale
15;D-309;Problèmes spécifiques des groupes 8 à 10;E27.9;Maladie de la glande surrénale  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;E41;Marasme nutritionnel
15;D-309;Problèmes spécifiques des groupes 8 à 10;E42;Kwashiorkor avec marasme
15;D-309;Problèmes spécifiques des groupes 8 à 10;E43;Malnutrition protéino énergétique grave  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;E44.0;Malnutrition protéino énergétique modérée
15;D-309;Problèmes spécifiques des groupes 8 à 10;E45;Retard de développement après malnutrition protéino énergétique
15;D-309;Problèmes spécifiques des groupes 8 à 10;E73.0;Déficit congénital en lactase
15;D-309;Problèmes spécifiques des groupes 8 à 10;E73.1;Déficit secondaire en lactase
15;D-309;Problèmes spécifiques des groupes 8 à 10;E73.8;Autres intolérances au lactose
15;D-309;Problèmes spécifiques des groupes 8 à 10;E73.9;Intolérance au lactose  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;E74.0;Thésaurismose glycogénique
15;D-309;Problèmes spécifiques des groupes 8 à 10;E74.1;Anomalies du métabolisme du fructose
15;D-309;Problèmes spécifiques des groupes 8 à 10;E74.2;Anomalies du métabolisme du galactose
15;D-309;Problèmes spécifiques des groupes 8 à 10;E74.3;Autres anomalies de l absorption intestinale des hydrates de carbone
15;D-309;Problèmes spécifiques des groupes 8 à 10;E74.4;Anomalies du métabolisme du pyruvate et de la gluconéogenèse
15;D-309;Problèmes spécifiques des groupes 8 à 10;E74.8;Autres anomalies précisées du métabolisme des hydrates de carbone
15;D-309;Problèmes spécifiques des groupes 8 à 10;E74.9;Anomalie du métabolisme des hydrates de carbone  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;E84.0;Fibrose kystique avec manifestations pulmonaires
15;D-309;Problèmes spécifiques des groupes 8 à 10;E84.1;Fibrose kystique avec manifestations intestinales
15;D-309;Problèmes spécifiques des groupes 8 à 10;E84.8;Fibrose kystique avec autres manifestations
15;D-309;Problèmes spécifiques des groupes 8 à 10;E84.9;Fibrose kystique  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;G00.0;Méningite à Haemophilus
15;D-309;Problèmes spécifiques des groupes 8 à 10;G00.1;Méningite à pneumocoques
15;D-309;Problèmes spécifiques des groupes 8 à 10;G00.2;Méningite à streptocoques
15;D-309;Problèmes spécifiques des groupes 8 à 10;G00.3;Méningite à staphylocoques
15;D-309;Problèmes spécifiques des groupes 8 à 10;G00.8;Autres méningites bactériennes
15;D-309;Problèmes spécifiques des groupes 8 à 10;G00.9;Méningite bactérienne  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;G01;Méningite au cours d affections bactériennes classées ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;G02.0;Méningite au cours d infections virales classées ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;G02.1;Méningite au cours de mycoses classées ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;G02.8;Méningite au cours d autres maladies infectieuses et parasitaires précisées classées ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;G03.0;Méningite à liquide clair
15;D-309;Problèmes spécifiques des groupes 8 à 10;G03.1;Méningite chronique
15;D-309;Problèmes spécifiques des groupes 8 à 10;G03.2;Méningite récurrente bénigne [Mollaret]
15;D-309;Problèmes spécifiques des groupes 8 à 10;G03.8;Méningite due à d autres causes précisées
15;D-309;Problèmes spécifiques des groupes 8 à 10;G03.9;Méningite  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;G04.0;Encéphalite aiguë disséminée
15;D-309;Problèmes spécifiques des groupes 8 à 10;G04.1;Myélopathies associées au virus HTLV 1
15;D-309;Problèmes spécifiques des groupes 8 à 10;G04.2;Méningo encéphalite et méningomyélite bactériennes  non classées ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;G04.8;Autres encéphalites  myélites et encéphalomyélites
15;D-309;Problèmes spécifiques des groupes 8 à 10;G04.9;Encéphalite  myélite et encéphalomyélite  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;G05.0;Encéphalite  myélite et encéphalomyélite au cours d infections bactériennes classées ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;G05.1;Encéphalite  myélite et encéphalomyélite au cours d infections virales classées ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;G05.2;Encéphalite  myélite et encéphalomyélite au cours d autres maladies infectieuses et parasitaires classées ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;G05.8;Encéphalite  myélite et encéphalomyélite au cours d autres affections classées ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;G06.0;Abcès et granulome intracrâniens
15;D-309;Problèmes spécifiques des groupes 8 à 10;G06.1;Abcès et granulome intrarachidiens
15;D-309;Problèmes spécifiques des groupes 8 à 10;G06.2;Abcès extra dural et sous dural  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;G07;Abcès et granulome intracrâniens et intrarachidiens au cours d affections classées ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;G08;Phlébite et thrombophlébite intracrâniennes et intrarachidiennes
15;D-309;Problèmes spécifiques des groupes 8 à 10;G12.0;Amyotrophie spinale infantile  type I [Werdnig Hoffman]
15;D-309;Problèmes spécifiques des groupes 8 à 10;G12.1;Autres amyotrophies spinales héréditaires
15;D-309;Problèmes spécifiques des groupes 8 à 10;G12.2;Maladies du neurone moteur
15;D-309;Problèmes spécifiques des groupes 8 à 10;G12.8;Autres amyotrophies spinales et syndromes apparentés
15;D-309;Problèmes spécifiques des groupes 8 à 10;G12.9;Amyotrophie spinale  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;G25.3;Myoclonie
15;D-309;Problèmes spécifiques des groupes 8 à 10;G40.0;Épilepsie et syndromes épileptiques idiopathiques définis par leur localisation (focale  partielle) avec crises à début focal
15;D-309;Problèmes spécifiques des groupes 8 à 10;G40.1;Épilepsie et syndromes épileptiques symptomatiques définis par leur localisation (focale  partielle) avec crises partielles simples
15;D-309;Problèmes spécifiques des groupes 8 à 10;G40.2;Épilepsie et syndromes épileptiques symptomatiques définis par leur localisation (focale  partielle) avec des crises partielles complexes
15;D-309;Problèmes spécifiques des groupes 8 à 10;G40.3;Épilepsie et syndromes épileptiques généralisés idiopathiques
15;D-309;Problèmes spécifiques des groupes 8 à 10;G40.4;Autres épilepsies et syndromes épileptiques généralisés
15;D-309;Problèmes spécifiques des groupes 8 à 10;G40.5;Syndromes épileptiques particuliers
15;D-309;Problèmes spécifiques des groupes 8 à 10;G40.6;Crise de grand mal  sans précision (avec ou sans petit mal)
15;D-309;Problèmes spécifiques des groupes 8 à 10;G40.7;Petit mal  sans crises de grand mal  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;G40.8;Autres épilepsies
15;D-309;Problèmes spécifiques des groupes 8 à 10;G40.9;Épilepsie  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;G41.0;État de grand mal épileptique
15;D-309;Problèmes spécifiques des groupes 8 à 10;G41.1;État de petit mal épileptique
15;D-309;Problèmes spécifiques des groupes 8 à 10;G41.2;État de mal épileptique partiel complexe
15;D-309;Problèmes spécifiques des groupes 8 à 10;G41.8;Autres états de mal épileptique
15;D-309;Problèmes spécifiques des groupes 8 à 10;G41.9;État de mal épileptique  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;G52.2;Affections du nerf vagal
15;D-309;Problèmes spécifiques des groupes 8 à 10;G70.0;Myasthénie
15;D-309;Problèmes spécifiques des groupes 8 à 10;G70.1;Affections neuro musculaires toxiques
15;D-309;Problèmes spécifiques des groupes 8 à 10;G70.2;Myasthénie congénitale au cours du développement
15;D-309;Problèmes spécifiques des groupes 8 à 10;G70.8;Autres affections neuro musculaires précisées
15;D-309;Problèmes spécifiques des groupes 8 à 10;G70.9;Affection neuro musculaire  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;G71.0;Dystrophie musculaire
15;D-309;Problèmes spécifiques des groupes 8 à 10;G71.1;Affections myotoniques
15;D-309;Problèmes spécifiques des groupes 8 à 10;G71.2;Myopathies congénitales
15;D-309;Problèmes spécifiques des groupes 8 à 10;G71.3;Myopathie mitochondriale  non classée ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;G71.8;Autres affections musculaires primitives
15;D-309;Problèmes spécifiques des groupes 8 à 10;G71.9;Affection musculaire primitive  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;G72.0;Myopathie médicamenteuse
15;D-309;Problèmes spécifiques des groupes 8 à 10;G72.1;Myopathie alcoolique
15;D-309;Problèmes spécifiques des groupes 8 à 10;G72.2;Myopathie due à d autres agents toxiques
15;D-309;Problèmes spécifiques des groupes 8 à 10;G72.3;Paralysies périodiques
15;D-309;Problèmes spécifiques des groupes 8 à 10;G72.4;Myopathie inflammatoire  non classée ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;G72.8;Autres myopathies précisées
15;D-309;Problèmes spécifiques des groupes 8 à 10;G72.9;Myopathie  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;G80.0;Paralysie cérébrale spastique quadriplégique
15;D-309;Problèmes spécifiques des groupes 8 à 10;G80.1;Paralysie cérébrale spastique diplégique
15;D-309;Problèmes spécifiques des groupes 8 à 10;G80.2;Paralysie cérébrale spastique hémiplégique
15;D-309;Problèmes spécifiques des groupes 8 à 10;G80.3;Paralysie cérébrale dyskinétique
15;D-309;Problèmes spécifiques des groupes 8 à 10;G80.4;Paralysie cérébrale ataxique
15;D-309;Problèmes spécifiques des groupes 8 à 10;G80.8;Autres paralysies cérébrales
15;D-309;Problèmes spécifiques des groupes 8 à 10;G80.9;Paralysie cérébrale  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;G81.00;Hémiplégie flasque récente  persistant au delà de 24 heures
15;D-309;Problèmes spécifiques des groupes 8 à 10;G81.01;Hémiplégie flasque récente  régressive dans les 24 heures
15;D-309;Problèmes spécifiques des groupes 8 à 10;G81.08;Hémiplégie flasque  autre et sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;G81.1;Hémiplégie spastique
15;D-309;Problèmes spécifiques des groupes 8 à 10;G81.9;Hémiplégie  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;G82.0;Paraplégie flasque
15;D-309;Problèmes spécifiques des groupes 8 à 10;G82.1;Paraplégie spastique
15;D-309;Problèmes spécifiques des groupes 8 à 10;G82.2;Paraplégie  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;G82.3;Tétraplégie flasque
15;D-309;Problèmes spécifiques des groupes 8 à 10;G82.4;Tétraplégie spastique
15;D-309;Problèmes spécifiques des groupes 8 à 10;G82.5;Tétraplégie  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;G90.0;Neuropathie autonome périphérique idiopathique
15;D-309;Problèmes spécifiques des groupes 8 à 10;G90.1;Dysautonomie familiale [Riley Day]
15;D-309;Problèmes spécifiques des groupes 8 à 10;G90.2;Syndrome de Claude Bernard Horner
15;D-309;Problèmes spécifiques des groupes 8 à 10;G90.4;Dysréflexie autonome
15;D-309;Problèmes spécifiques des groupes 8 à 10;G90.8;Autres affections du système nerveux autonome
15;D-309;Problèmes spécifiques des groupes 8 à 10;G90.9;Affection du système nerveux autonome  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;G91.0;Hydrocéphalie communicante
15;D-309;Problèmes spécifiques des groupes 8 à 10;G91.1;Hydrocéphalie obstructive (non communicante)
15;D-309;Problèmes spécifiques des groupes 8 à 10;G91.2;Hydrocéphalie à pression normale
15;D-309;Problèmes spécifiques des groupes 8 à 10;G91.3;Hydrocéphalie post traumatique  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;G91.8;Autres hydrocéphalies
15;D-309;Problèmes spécifiques des groupes 8 à 10;G91.9;Hydrocéphalie  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;G93.0;Kystes cérébraux
15;D-309;Problèmes spécifiques des groupes 8 à 10;G93.1;Lésion cérébrale anoxique  non classée ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;G93.2;Hypertension intracrânienne bénigne
15;D-309;Problèmes spécifiques des groupes 8 à 10;G93.6;Oedème cérébral
15;D-309;Problèmes spécifiques des groupes 8 à 10;G94.0;Hydrocéphalie au cours de maladies infectieuses et parasitaires classées ailleurs (A00 B99)
15;D-309;Problèmes spécifiques des groupes 8 à 10;G94.1;Hydrocéphalie au cours de maladies tumorales (C00 D48)
15;D-309;Problèmes spécifiques des groupes 8 à 10;G94.2;Hydrocéphalie au cours d autres maladies classées ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;H90.0;Surdité bilatérale de transmission
15;D-309;Problèmes spécifiques des groupes 8 à 10;H90.1;Surdité unilatérale de transmission sans altération de l audition de l autre oreille
15;D-309;Problèmes spécifiques des groupes 8 à 10;H90.2;Surdité de transmission  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;H90.3;Surdité neurosensorielle bilatérale
15;D-309;Problèmes spécifiques des groupes 8 à 10;H90.4;Surdité neurosensorielle unilatérale sans altération de l audition de l autre oreille
15;D-309;Problèmes spécifiques des groupes 8 à 10;H90.5;Surdité neurosensorielle  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;H90.6;Surdité bilatérale mixte de transmission et neurosensorielle
15;D-309;Problèmes spécifiques des groupes 8 à 10;H90.7;Surdité unilatérale mixte de transmission et neurosensorielle sans altération de l audition de l autre oreille
15;D-309;Problèmes spécifiques des groupes 8 à 10;H90.8;Surdité mixte de transmission et neurosensorielle  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;I05.0;Sténose mitrale (rhumatismale)
15;D-309;Problèmes spécifiques des groupes 8 à 10;I05.1;Insuffisance mitrale rhumatismale
15;D-309;Problèmes spécifiques des groupes 8 à 10;I05.2;Sténose mitrale (rhumatismale) avec insuffisance
15;D-309;Problèmes spécifiques des groupes 8 à 10;I05.8;Autres maladies (de la valvule) mitrale (rhumatismales)
15;D-309;Problèmes spécifiques des groupes 8 à 10;I05.9;Maladie (rhumatismale de la valvule) mitrale  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;I07.0;Sténose tricuspidienne (rhumatismale)
15;D-309;Problèmes spécifiques des groupes 8 à 10;I07.1;Insuffisance tricuspidienne (rhumatismale)
15;D-309;Problèmes spécifiques des groupes 8 à 10;I07.2;Sténose tricuspidienne (rhumatismale) avec insuffisance
15;D-309;Problèmes spécifiques des groupes 8 à 10;I10;Hypertension essentielle (primitive)
15;D-309;Problèmes spécifiques des groupes 8 à 10;I11.00;Cardiopathie hypertensive  avec insuffisance cardiaque (congestive)  avec fraction d éjection ventriculaire gauche [FEVG] supérieure ou égale à 50
15;D-309;Problèmes spécifiques des groupes 8 à 10;I11.01;Cardiopathie hypertensive  avec insuffisance cardiaque (congestive)  avec fraction d éjection ventriculaire gauche [FEVG] inférieure à 50 et supérieure ou égale à 40
15;D-309;Problèmes spécifiques des groupes 8 à 10;I11.02;Cardiopathie hypertensive  avec insuffisance cardiaque (congestive)  avec fraction d éjection ventriculaire gauche [FEVG] inférieure à 40
15;D-309;Problèmes spécifiques des groupes 8 à 10;I11.09;Cardiopathie hypertensive  avec insuffisance cardiaque (congestive)  avec fraction d éjection ventriculaire gauche [FEVG] non précisée
15;D-309;Problèmes spécifiques des groupes 8 à 10;I11.9;Cardiopathie hypertensive  sans insuffisance cardiaque (congestive)
15;D-309;Problèmes spécifiques des groupes 8 à 10;I12.0;Néphropathie hypertensive  avec insuffisance rénale
15;D-309;Problèmes spécifiques des groupes 8 à 10;I12.9;Néphropathie hypertensive  (sans insuffisance rénale)
15;D-309;Problèmes spécifiques des groupes 8 à 10;I13.00;Cardionéphropathie hypertensive  avec insuffisance cardiaque (congestive)  avec fraction d éjection ventriculaire gauche [FEVG] supérieure ou égale à 50
15;D-309;Problèmes spécifiques des groupes 8 à 10;I13.01;Cardionéphropathie hypertensive  avec insuffisance cardiaque (congestive)  avec fraction d éjection ventriculaire gauche [FEVG] inférieure à 50 et supérieure ou égale à 40
15;D-309;Problèmes spécifiques des groupes 8 à 10;I13.02;Cardionéphropathie hypertensive  avec insuffisance cardiaque (congestive)  avec fraction d éjection ventriculaire gauche [FEVG] inférieure à 40
15;D-309;Problèmes spécifiques des groupes 8 à 10;I13.09;Cardionéphropathie hypertensive  avec insuffisance cardiaque (congestive)  avec fraction d éjection ventriculaire gauche [FEVG] non précisée
15;D-309;Problèmes spécifiques des groupes 8 à 10;I13.1;Cardionéphropathie hypertensive  avec insuffisance rénale
15;D-309;Problèmes spécifiques des groupes 8 à 10;I13.20;Cardionéphropathie hypertensive  avec insuffisance cardiaque (congestive) et rénale  avec fraction d éjection ventriculaire gauche [FEVG] supérieure ou égale à 50
15;D-309;Problèmes spécifiques des groupes 8 à 10;I13.21;Cardionéphropathie hypertensive  avec insuffisance cardiaque (congestive) et rénale  avec fraction d éjection ventriculaire gauche [FEVG] inférieure à 50 et supérieure ou égale à 40
15;D-309;Problèmes spécifiques des groupes 8 à 10;I13.22;Cardionéphropathie hypertensive  avec insuffisance cardiaque (congestive) et rénale  avec fraction d éjection ventriculaire gauche [FEVG] inférieure à 40
15;D-309;Problèmes spécifiques des groupes 8 à 10;I13.29;Cardionéphropathie hypertensive  avec insuffisance cardiaque (congestive) et rénale  avec fraction d éjection ventriculaire gauche [FEVG] non précisée
15;D-309;Problèmes spécifiques des groupes 8 à 10;I13.9;Cardionéphropathie hypertensive  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;I25.3;Anévrisme du coeur
15;D-309;Problèmes spécifiques des groupes 8 à 10;I25.4;Anévrisme et dissection d une artère coronaire
15;D-309;Problèmes spécifiques des groupes 8 à 10;I27.0;Hypertension pulmonaire (primitive)
15;D-309;Problèmes spécifiques des groupes 8 à 10;I27.2;Autres hypertensions pulmonaires secondaires
15;D-309;Problèmes spécifiques des groupes 8 à 10;I27.8;Autres affections cardiopulmonaires précisées
15;D-309;Problèmes spécifiques des groupes 8 à 10;I28.0;Fistule artérioveineuse des vaisseaux pulmonaires
15;D-309;Problèmes spécifiques des groupes 8 à 10;I28.1;Anévrisme de l artère pulmonaire
15;D-309;Problèmes spécifiques des groupes 8 à 10;I40.0;Myocardite infectieuse
15;D-309;Problèmes spécifiques des groupes 8 à 10;I40.1;Myocardite isolée
15;D-309;Problèmes spécifiques des groupes 8 à 10;I40.8;Autres myocardites aiguës
15;D-309;Problèmes spécifiques des groupes 8 à 10;I40.9;Myocardite aiguë  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;I41.0;Myocardite au cours de maladies bactériennes classées ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;I41.1;Myocardite au cours de maladies virales classées ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;I41.2;Myocardite au cours d autres maladies infectieuses et parasitaires classées ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;I41.8;Myocardite au cours d autres maladies classées ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;I42.0;Myocardiopathie avec dilatation
15;D-309;Problèmes spécifiques des groupes 8 à 10;I42.1;Myocardiopathie obstructive hypertrophique
15;D-309;Problèmes spécifiques des groupes 8 à 10;I42.2;Autres myocardiopathies hypertrophiques
15;D-309;Problèmes spécifiques des groupes 8 à 10;I42.3;Maladie endomyocardique (éosinophilique)
15;D-309;Problèmes spécifiques des groupes 8 à 10;I42.4;Fibroélastose endocardique
15;D-309;Problèmes spécifiques des groupes 8 à 10;I42.5;Autres myocardiopathies restrictives
15;D-309;Problèmes spécifiques des groupes 8 à 10;I42.6;Myocardiopathie alcoolique
15;D-309;Problèmes spécifiques des groupes 8 à 10;I42.7;Myocardiopathie due à des médicaments et d autres causes externes
15;D-309;Problèmes spécifiques des groupes 8 à 10;I42.8;Autres myocardiopathies
15;D-309;Problèmes spécifiques des groupes 8 à 10;I42.9;Myocardiopathie  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;I43.0;Myocardiopathie au cours de maladies infectieuses et parasitaires classées ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;I43.1;Myocardiopathie au cours de maladies métaboliques
15;D-309;Problèmes spécifiques des groupes 8 à 10;I43.2;Myocardiopathie au cours de maladies nutritionnelles
15;D-309;Problèmes spécifiques des groupes 8 à 10;I43.8;Myocardiopathie au cours d autres maladies classées ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;I44.0;Bloc auriculoventriculaire du premier degré
15;D-309;Problèmes spécifiques des groupes 8 à 10;I44.1;Bloc auriculoventriculaire du second degré
15;D-309;Problèmes spécifiques des groupes 8 à 10;I44.2;Bloc auriculoventriculaire complet
15;D-309;Problèmes spécifiques des groupes 8 à 10;I44.3;Blocs auriculoventriculaires  autres et sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;I44.4;Bloc fasciculaire antérieur gauche
15;D-309;Problèmes spécifiques des groupes 8 à 10;I44.5;Bloc fasciculaire postérieur gauche
15;D-309;Problèmes spécifiques des groupes 8 à 10;I44.6;Blocs fasciculaires  autres et sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;I44.7;Bloc de branche gauche  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;I45.0;Bloc fasciculaire droit
15;D-309;Problèmes spécifiques des groupes 8 à 10;I45.1;Blocs de branche droit  autres et sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;I45.2;Bloc bifasciculaire
15;D-309;Problèmes spécifiques des groupes 8 à 10;I45.3;Bloc trifasciculaire
15;D-309;Problèmes spécifiques des groupes 8 à 10;I45.4;Bloc ventriculaire non spécifique
15;D-309;Problèmes spécifiques des groupes 8 à 10;I45.5;Autre bloc cardiaque précisé
15;D-309;Problèmes spécifiques des groupes 8 à 10;I45.6;Syndrome de pré excitation
15;D-309;Problèmes spécifiques des groupes 8 à 10;I45.8;Autres troubles précisés de la conduction
15;D-309;Problèmes spécifiques des groupes 8 à 10;I45.9;Trouble de la conduction  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;I47.0;Arythmie ventriculaire de réentrée
15;D-309;Problèmes spécifiques des groupes 8 à 10;I47.1;Tachycardie supraventriculaire
15;D-309;Problèmes spécifiques des groupes 8 à 10;I47.2;Tachycardie ventriculaire
15;D-309;Problèmes spécifiques des groupes 8 à 10;I47.9;Tachycardie paroxystique  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;I48.0;Fibrillation auriculaire paroxystique
15;D-309;Problèmes spécifiques des groupes 8 à 10;I48.1;Fibrillation auriculaire persistante
15;D-309;Problèmes spécifiques des groupes 8 à 10;I48.2;Fibrillation auriculaire chronique [permanente]
15;D-309;Problèmes spécifiques des groupes 8 à 10;I48.3;Flutter auriculaire typique
15;D-309;Problèmes spécifiques des groupes 8 à 10;I48.4;Flutter auriculaire atypique
15;D-309;Problèmes spécifiques des groupes 8 à 10;I48.9;Fibrillation et flutter auriculaires  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;I49.0;Fibrillation et flutter ventriculaires
15;D-309;Problèmes spécifiques des groupes 8 à 10;I49.1;Dépolarisation auriculaire prématurée
15;D-309;Problèmes spécifiques des groupes 8 à 10;I49.2;Dépolarisation jonctionnelle prématurée
15;D-309;Problèmes spécifiques des groupes 8 à 10;I49.3;Dépolarisation ventriculaire prématurée
15;D-309;Problèmes spécifiques des groupes 8 à 10;I49.4;Dépolarisations prématurées  autres et sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;I49.5;Syndrome de dysfonctionnement sinusal
15;D-309;Problèmes spécifiques des groupes 8 à 10;I50.00;Insuffisance cardiaque congestive  avec fraction d éjection ventriculaire gauche [FEVG] supérieure ou égale à 50
15;D-309;Problèmes spécifiques des groupes 8 à 10;I50.01;Insuffisance cardiaque congestive  avec fraction d éjection ventriculaire gauche [FEVG] inférieure à 50 et supérieure ou égale à 40
15;D-309;Problèmes spécifiques des groupes 8 à 10;I50.02;Insuffisance cardiaque congestive  avec fraction d éjection ventriculaire gauche [FEVG] inférieure à 40
15;D-309;Problèmes spécifiques des groupes 8 à 10;I50.09;Insuffisance cardiaque congestive  avec fraction d éjection ventriculaire gauche [FEVG] non précisée
15;D-309;Problèmes spécifiques des groupes 8 à 10;I50.10;Insuffisance ventriculaire gauche  avec fraction d éjection ventriculaire gauche [FEVG] supérieure ou égale à 50
15;D-309;Problèmes spécifiques des groupes 8 à 10;I50.11;Insuffisance ventriculaire gauche  avec fraction d éjection ventriculaire gauche [FEVG] inférieure à 50 et supérieure ou égale à 40
15;D-309;Problèmes spécifiques des groupes 8 à 10;I50.12;Insuffisance ventriculaire gauche  avec fraction d éjection ventriculaire gauche [FEVG] inférieure à 40
15;D-309;Problèmes spécifiques des groupes 8 à 10;I50.19;Insuffisance ventriculaire gauche  avec fraction d éjection ventriculaire gauche [FEVG] non précisée
15;D-309;Problèmes spécifiques des groupes 8 à 10;I50.9;Insuffisance cardiaque  sans précision
15;D-309;Problèmes spécifiques des groupes 8 à 10;I51.0;Anomalie d un septum cardiaque  acquise
15;D-309;Problèmes spécifiques des groupes 8 à 10;I51.5;Dégénérescence du myocarde
15;D-309;Problèmes spécifiques des groupes 8 à 10;I51.8;Autres cardiopathies mal définies
15;D-309;Problèmes spécifiques des groupes 8 à 10;I79.0;Anévrisme de l aorte au cours de maladies classées ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;I85.0;Varices oesophagiennes hémorragiques
15;D-309;Problèmes spécifiques des groupes 8 à 10;I85.9;Varices oesophagiennes  (non hémorragiques)
15;D-309;Problèmes spécifiques des groupes 8 à 10;I98.2;Varices oesophagiennes non hémorragiques au cours de maladies classées ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;I98.3;Varices oesophagiennes hémorragiques au cours de maladies classées ailleurs
15;D-309;Problèmes spécifiques des groupes 8 à 10;J00;Rhinopharyngite (aiguë) [rhume banal]
15;D-309;Problèmes spécifiques des groupes 8 à 10;J02.0;Pharyngite à streptocoques
15;D-309;Problèmes spécifiques des groupes 8 à 10;J02.8;Pharyngite aiguë due à d autres micro organismes précisés
